Country,Province/Territory,District/Agency,Region Type,Date,Indicator,Value,Unit
Pakistan,FATA,F.R Lakki,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,10,Number
Pakistan,FATA,F.R Tank,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,32,Number
Pakistan,FATA,S. Waziristan,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,52,Number
Pakistan,FATA,N. Waziristan ,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,504,Number
Pakistan,FATA,Kurram ,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,173,Number
Pakistan,FATA,F.R Bannu,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,71,Number
Pakistan,FATA,Bajaur,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,691,Number
Pakistan,FATA,Mohmand,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,223,Number
Pakistan,FATA,F.R Kohat,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,19,Number
Pakistan,FATA,Orakzai,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,73,Number
Pakistan,FATA,Khyber,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,428,Number
Pakistan,FATA,F.R Peshawar,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,28,Number
Pakistan,FATA,Total,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA,2307,Number
Pakistan,FATA,FATA,Province,2012,Girls Schools Institutes with Additional Teachers Required FATA,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,1,Number
Pakistan,FATA,F.R Lakki,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,3,Number
Pakistan,FATA,F.R Tank,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,12,Number
Pakistan,FATA,S. Waziristan,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,13,Number
Pakistan,FATA,N. Waziristan ,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,151,Number
Pakistan,FATA,Kurram ,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,40,Number
Pakistan,FATA,F.R Bannu,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,23,Number
Pakistan,FATA,Bajaur,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,115,Number
Pakistan,FATA,Mohmand,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,49,Number
Pakistan,FATA,F.R Kohat,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,5,Number
Pakistan,FATA,Orakzai,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,22,Number
Pakistan,FATA,Khyber,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,71,Number
Pakistan,FATA,F.R Peshawar,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,8,Number
Pakistan,FATA,Total,District,2012,Girls Schools Institutes with Additional Teachers Required FATA,513,Number
Pakistan,FATA,FATA,Province,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,1,Number
Pakistan,FATA,F.R Lakki,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,3,Number
Pakistan,FATA,F.R Tank,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,13,Number
Pakistan,FATA,S. Waziristan,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,23,Number
Pakistan,FATA,N. Waziristan ,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,226,Number
Pakistan,FATA,Kurram ,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,83,Number
Pakistan,FATA,F.R Bannu,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,25,Number
Pakistan,FATA,Bajaur,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,408,Number
Pakistan,FATA,Mohmand,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,97,Number
Pakistan,FATA,F.R Kohat,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,7,Number
Pakistan,FATA,Orakzai,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,32,Number
Pakistan,FATA,Khyber,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,262,Number
Pakistan,FATA,F.R Peshawar,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,11,Number
Pakistan,FATA,Total,District,2012,Required Teachers in Girls Schools with Additional Teachers Required FATA*,1191,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,542,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,723,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,1805,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,3562,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,22780,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,12583,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,3329,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,92758,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,22823,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,1591,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,6922,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,30914,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,2029,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys + Girlss Schools with Additional Teachers Required FATA,202361,Number
Pakistan,FATA,FATA,Province,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,12,Number
Pakistan,FATA,F.R Lakki,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,16,Number
Pakistan,FATA,F.R Tank,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,32,Number
Pakistan,FATA,S. Waziristan,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,57,Number
Pakistan,FATA,N. Waziristan ,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,378,Number
Pakistan,FATA,Kurram ,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,200,Number
Pakistan,FATA,F.R Bannu,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,66,Number
Pakistan,FATA,Bajaur,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,1003,Number
Pakistan,FATA,Mohmand,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,354,Number
Pakistan,FATA,F.R Kohat,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,26,Number
Pakistan,FATA,Orakzai,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,118,Number
Pakistan,FATA,Khyber,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,396,Number
Pakistan,FATA,F.R Peshawar,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,39,Number
Pakistan,FATA,Total,District,2012,Existing Working Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,2697,Number
Pakistan,FATA,FATA,Province,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,17,Number
Pakistan,FATA,F.R Lakki,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,23,Number
Pakistan,FATA,F.R Tank,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,55,Number
Pakistan,FATA,S. Waziristan,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,101,Number
Pakistan,FATA,N. Waziristan ,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,678,Number
Pakistan,FATA,Kurram ,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,363,Number
Pakistan,FATA,F.R Bannu,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,107,Number
Pakistan,FATA,Bajaur,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,2504,Number
Pakistan,FATA,Mohmand,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,646,Number
Pakistan,FATA,F.R Kohat,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,45,Number
Pakistan,FATA,Orakzai,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,202,Number
Pakistan,FATA,Khyber,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,855,Number
Pakistan,FATA,F.R Peshawar,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,61,Number
Pakistan,FATA,Total,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA,5657,Number
Pakistan,FATA,FATA,Province,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,5,Number
Pakistan,FATA,F.R Lakki,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,7,Number
Pakistan,FATA,F.R Tank,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,18,Number
Pakistan,FATA,S. Waziristan,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,24,Number
Pakistan,FATA,N. Waziristan ,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,194,Number
Pakistan,FATA,Kurram ,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,84,Number
Pakistan,FATA,F.R Bannu,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,33,Number
Pakistan,FATA,Bajaur,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,378,Number
Pakistan,FATA,Mohmand,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,138,Number
Pakistan,FATA,F.R Kohat,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,10,Number
Pakistan,FATA,Orakzai,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,50,Number
Pakistan,FATA,Khyber,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,158,Number
Pakistan,FATA,F.R Peshawar,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,17,Number
Pakistan,FATA,Total,District,2012,Boys + Girlss Schools Institutes with Additional Teachers Required FATA,1116,Number
Pakistan,FATA,FATA,Province,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,5,Number
Pakistan,FATA,F.R Lakki,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,7,Number
Pakistan,FATA,F.R Tank,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,23,Number
Pakistan,FATA,S. Waziristan,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,44,Number
Pakistan,FATA,N. Waziristan ,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,300,Number
Pakistan,FATA,Kurram ,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,163,Number
Pakistan,FATA,F.R Bannu,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,41,Number
Pakistan,FATA,Bajaur,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,1501,Number
Pakistan,FATA,Mohmand,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,292,Number
Pakistan,FATA,F.R Kohat,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,19,Number
Pakistan,FATA,Orakzai,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,84,Number
Pakistan,FATA,Khyber,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,459,Number
Pakistan,FATA,F.R Peshawar,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,22,Number
Pakistan,FATA,Total,District,2012,Required Teachers in Boys + Girlss Schools with Additional Teachers Required FATA*,2960,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,1082,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,462,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,854,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,1865,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,11681,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,8148,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,1971,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,64220,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,16195,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,1216,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,5414,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,15531,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,1908,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 40,130547,Number
Pakistan,FATA,FATA,Province,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,21,Number
Pakistan,FATA,F.R Lakki,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,10,Number
Pakistan,FATA,F.R Tank,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,12,Number
Pakistan,FATA,S. Waziristan,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,30,Number
Pakistan,FATA,N. Waziristan ,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,201,Number
Pakistan,FATA,Kurram ,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,128,Number
Pakistan,FATA,F.R Bannu,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,37,Number
Pakistan,FATA,Bajaur,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,594,Number
Pakistan,FATA,Mohmand,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,243,Number
Pakistan,FATA,F.R Kohat,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,22,Number
Pakistan,FATA,Orakzai,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,86,Number
Pakistan,FATA,Khyber,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,212,Number
Pakistan,FATA,F.R Peshawar,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,36,Number
Pakistan,FATA,Total,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 40,1632,Number
Pakistan,FATA,FATA,Province,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,11,Number
Pakistan,FATA,F.R Lakki,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,5,Number
Pakistan,FATA,F.R Tank,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,6,Number
Pakistan,FATA,S. Waziristan,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,14,Number
Pakistan,FATA,N. Waziristan ,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,96,Number
Pakistan,FATA,Kurram ,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,59,Number
Pakistan,FATA,F.R Bannu,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,17,Number
Pakistan,FATA,Bajaur,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,262,Number
Pakistan,FATA,Mohmand,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,106,Number
Pakistan,FATA,F.R Kohat,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,8,Number
Pakistan,FATA,Orakzai,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,37,Number
Pakistan,FATA,Khyber,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,92,Number
Pakistan,FATA,F.R Peshawar,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,17,Number
Pakistan,FATA,Total,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 40,730,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,192,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,332,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,659,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,2005,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,17506,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,7060,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,2764,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,24539,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,9686,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,665,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,2589,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,16062,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,823,Number
Pakistan,FATA,Total,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 40,84882,Number
Pakistan,FATA,FATA,Province,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,4,Number
Pakistan,FATA,F.R Lakki,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,6,Number
Pakistan,FATA,F.R Tank,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,14,Number
Pakistan,FATA,S. Waziristan,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,33,Number
Pakistan,FATA,N. Waziristan ,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,306,Number
Pakistan,FATA,Kurram ,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,107,Number
Pakistan,FATA,F.R Bannu,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,56,Number
Pakistan,FATA,Bajaur,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,258,Number
Pakistan,FATA,Mohmand,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,139,Number
Pakistan,FATA,F.R Kohat,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,11,Number
Pakistan,FATA,Orakzai,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,47,Number
Pakistan,FATA,Khyber,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,169,Number
Pakistan,FATA,F.R Peshawar,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,15,Number
Pakistan,FATA,Total,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 40,1165,Number
Pakistan,FATA,FATA,Province,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,2,Number
Pakistan,FATA,F.R Lakki,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,3,Number
Pakistan,FATA,F.R Tank,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,7,Number
Pakistan,FATA,S. Waziristan,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,15,Number
Pakistan,FATA,N. Waziristan ,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,153,Number
Pakistan,FATA,Kurram ,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,50,Number
Pakistan,FATA,F.R Bannu,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,28,Number
Pakistan,FATA,Bajaur,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,117,Number
Pakistan,FATA,Mohmand,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,66,Number
Pakistan,FATA,F.R Kohat,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,5,Number
Pakistan,FATA,Orakzai,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,23,Number
Pakistan,FATA,Khyber,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,79,Number
Pakistan,FATA,F.R Peshawar,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,7,Number
Pakistan,FATA,Total,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 40,555,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,1274,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,794,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,1513,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,3870,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,29187,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,15208,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,4735,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,88759,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,25881,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,1881,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,8003,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,31593,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,2731,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 40,215429,Number
Pakistan,FATA,FATA,Province,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,25,Number
Pakistan,FATA,F.R Lakki,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,16,Number
Pakistan,FATA,F.R Tank,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,26,Number
Pakistan,FATA,S. Waziristan,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,63,Number
Pakistan,FATA,N. Waziristan ,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,507,Number
Pakistan,FATA,Kurram ,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,235,Number
Pakistan,FATA,F.R Bannu,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,93,Number
Pakistan,FATA,Bajaur,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,852,Number
Pakistan,FATA,Mohmand,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,382,Number
Pakistan,FATA,F.R Kohat,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,33,Number
Pakistan,FATA,Orakzai,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,133,Number
Pakistan,FATA,Khyber,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,381,Number
Pakistan,FATA,F.R Peshawar,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,51,Number
Pakistan,FATA,Total,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 40,2797,Number
Pakistan,FATA,FATA,Province,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,13,Number
Pakistan,FATA,F.R Lakki,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,8,Number
Pakistan,FATA,F.R Tank,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,13,Number
Pakistan,FATA,S. Waziristan,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,29,Number
